Family	Shi Tree label	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9	x10	y10	z10	x11	y11	z11	x12	y12	z12	x13	y13	z13	x14	y14	z14	x15	y15	z15	x16	y16	z16	x17	y17	z17	x18	y18	z18	x19	y19	z19	x20	y20	z20	x21	y21	z21	x22	y22	z22	x23	y23	z23	x24	y24	z24	x25	y25	z25	x26	y26	z26	x27	y27	z27	x28	y28	z28	x29	y29	z29	x30	y30	z30	x31	y31	z31	x32	y32	z32	x33	y33	z33	x34	y34	z34	x35	y35	z35	x36	y36	z36	x37	y37	z37	x38	y38	z38	x39	y39	z39	x40	y40	z40	x41	y41	z41	x42	y42	z42	x43	y43	z43	x44	y44	z44	x45	y45	z45	x46	y46	z46	x47	y47	z47	x48	y48	z48	x49	y49	z49	x50	y50	z50	x51	y51	z51	x52	y52	z52	x53	y53	z53	x54	y54	z54	x55	y55	z55	x56	y56	z56	x57	y57	z57	x58	y58	z58	x59	y59	z59	x60	y60	z60	x61	y61	z61	x62	y62	z62	x63	y63	z63	x64	y64	z64	x65	y65	z65	x66	y66	z66	x67	y67	z67	x68	y68	z68	x69	y69	z69
Vespertilionidae	Corynorhinus_townsendii	16,778563	8,4085	15,990132	15,177666	8,436182	16,052094	17,54776	8,994534	15,473471	14,408456	9,112632	15,525746	17,8955	9,675681	15,256417	14,099564	9,800119	15,339361	18,546322	10,769411	14,616962	13,551823	10,968397	14,743563	18,526993	13,972583	15,079969	13,709946	14,136938	15,127212	17,553787	17,487789	14,902288	NA	NA	NA	18,636475	17,384785	15,89633	13,95644	17,497276	15,980226	21,074665	20,445395	16,492275	11,88905	20,769821	16,647572	20,634539	18,917017	16,582125	12,138947	19,140244	16,73888	19,594624	19,29652	14,56003	13,122843	19,622341	14,74152	19,232115	23,245674	17,792534	13,884874	23,400288	17,788548	16,434675	24,362671	18,979284	16,46006	21,741627	16,289162	16,222309	15,895481	15,141446	15,956737	9,947718	15,939618	16,120338	10,492846	17,711727	16,1412	11,9295	18,0522	16,2357	13,1517	18,919	16,3259	14,2569	19,9355	16,3358	15,386	20,9315	16,3802	16,662	21,7191	16,4142	18,1237	22,0237	16,416	19,6254	21,9904	16,4316	21,1206	22,1432	16,5546	22,5643	21,7925	16,616341	23,770386	20,901897	18,700672	11,324053	17,033197	19,0799	11,9668	16,1798	19,566	12,8081	15,6642	20,0877	13,7629	15,9189	20,3017	14,7064	16,504	20,4921	15,7013	17,0126	20,8674	16,6836	16,9911	20,701412	17,711437	16,848434	19,408623	13,151661	14,799426	19,7942	13,595	15,2908	20,0894	14,1856	15,71	20,2944	14,8515	16,0602	20,454	15,582	16,286	20,6313	16,3217	16,4353	20,597	17,0767	16,3675	20,041258	17,238445	15,941957	13,348167	11,731371	16,874947	13,0029	12,3488	16,0539	12,5811	13,2943	15,8362	12,2353	14,2403	16,2262	12,1415	15,1561	16,807	12,1343	16,0508	17,3643	11,7792	17,033	17,1265	12,058316	18,036158	17,053228	12,877632	13,34625	14,921742	12,58	13,789	15,4877	12,3512	14,4436	15,9018	12,2059	15,1424	16,2673	12,0536	15,909	16,4739	11,8811	16,6571	16,7136	11,9992	17,3944	16,608	12,587378	17,527569	16,118671
Vespertilionidae	Corynorhinus_townsendii	16,842932	8,328739	15,726142	15,147276	8,405388	15,749624	17,54195	8,932516	15,209593	14,505826	9,06835	15,254806	17,856537	9,551976	14,993446	14,207533	9,689096	15,095581	18,357964	10,889789	14,45793	13,723938	11,038063	14,577868	18,369888	13,941275	15,172877	13,894492	14,008837	15,201188	17,487349	17,23567	15,154398	15,075905	17,336826	15,262315	18,469049	17,248356	16,100689	13,973642	17,302109	16,187489	20,814575	20,095184	16,620983	12,070141	20,361364	16,821541	20,337341	18,652399	16,62365	12,38368	18,931324	16,859783	19,343485	19,059654	14,704857	13,363318	19,182755	14,848682	19,208885	22,843941	17,632366	13,94117	23,139473	17,585991	16,511066	24,043755	18,688957	16,453169	21,407227	16,399952	16,190456	15,694821	15,378242	15,987382	9,912292	15,760574	16,139889	10,14916	17,469458	16,2685	11,6305	17,9266	16,3464	12,9225	18,842	16,3802	14,0871	19,9164	16,3747	15,2415	21,0014	16,354	16,665	21,6749	16,3627	18,2388	21,7338	16,3873	19,8154	21,6979	16,4286	21,3841	21,8716	16,4993	22,8638	21,3512	16,46019	23,890667	20,18207	18,631834	11,344957	16,337206	19,0199	12,0285	15,669	19,4603	12,9693	15,5615	19,7713	13,8904	16,0033	19,8615	14,7667	16,6199	19,9908	15,6632	17,1946	20,4493	16,5763	17,1025	20,28891	17,523129	16,917444	19,22496	13,226318	14,755783	19,5163	13,6871	15,2174	19,7507	14,1898	15,669	19,9104	14,7577	16,0641	20,0428	15,4185	16,3007	20,3131	15,9821	16,6359	20,3054	16,6099	16,5012	19,900143	17,004169	16,074455	13,470861	11,463575	16,604025	13,2355	12,2201	15,8729	12,8138	13,1847	15,7908	12,5911	14,1024	16,2843	12,6008	15,0112	16,8694	12,5853	15,9246	17,4412	12,1672	16,841	17,279	12,377493	17,796772	17,107567	12,973164	13,48859	14,988674	12,7605	13,9047	15,4824	12,6507	14,4214	15,9125	12,5864	14,9788	16,2932	12,4361	15,6223	16,4588	12,2683	16,1881	16,7967	12,2801	16,808	16,7471	12,625336	17,203739	16,338867
Vespertilionidae	Eptesicus_fuscus	16,866379	6,279501	17,077133	14,963171	6,276165	17,10405	18,210733	6,867288	16,406178	13,68602	6,913741	16,658615	19,042231	8,418607	15,678003	13,309164	8,857624	15,823527	19,332253	9,632111	14,889709	12,837585	9,859999	15,099778	19,385788	13,763275	15,157169	12,949901	13,970621	15,326755	17,488594	17,682114	14,99893	15,024572	17,781639	15,019539	19,432297	18,318169	15,665472	13,155843	18,520691	15,789396	21,193584	21,69508	16,743492	11,651484	21,967051	16,873905	NA	NA	NA	12,200253	20,218763	16,568075	NA	NA	NA	13,160507	20,62698	15,04771	19,359819	23,532032	17,791061	13,646831	23,707726	18,02319	16,528526	24,22823	19,17384	16,48159	22,218189	16,445442	16,213938	15,247273	15,594365	15,969032	8,147158	16,588121	16,018476	8,47501	18,831623	15,97	10,0893	19,1524	16,0776	11,6942	19,4894	16,2406	13,145	20,2456	16,272	14,5956	21,0305	16,3532	16,1853	21,4671	16,471	17,7702	21,9076	16,4775	19,4033	22,1548	16,4468	21,0056	22,5489	16,5385	22,6485	22,677	16,654686	24,096348	22,242321	19,837463	10,451865	17,231945	20,4171	11,3063	16,1625	21,1616	12,5549	15,8784	21,8871	13,871	15,9194	22,4041	15,2262	16,1668	22,7648	16,3324	16,6155	22,304	17,7167	16,4394	21,207409	18,698895	16,418171	20,503	12,582698	14,856782	21,3145	13,1211	15,1077	21,8323	13,9504	15,3565	22,1334	14,8881	15,5899	22,378	15,8603	15,7312	22,5362	16,8264	15,8761	22,3439	17,7692	15,7431	21,4524	18,168911	15,615324	12,251284	10,731756	17,328438	11,7282	11,6268	16,2798	11,0036	12,9047	16,0784	10,4432	14,2843	16,2267	9,9547	15,4175	17,004	9,7856	16,8616	16,7688	10,4607	18,1581	16,6098	11,526707	19,165863	16,716953	11,722272	12,788754	15,050308	10,9813	13,4121	15,2998	10,523	14,2782	15,5415	10,1869	15,2036	15,7695	9,9661	16,1708	15,9631	9,9137	17,1697	16,0489	10,2987	18,0822	16,0608	11,151745	18,586617	15,952263
Vespertilionidae	Glauconycteris_argentata	17,305805	10,255855	18,031956	15,00526	10,317186	18,094654	17,980566	10,457825	17,206352	14,182449	10,542424	17,294287	18,329563	10,983397	16,75795	13,925851	11,126624	16,920555	18,654163	11,526606	16,112377	13,547618	11,708478	16,327103	18,659273	14,252822	15,395263	13,705048	14,4368	15,574916	17,340044	17,452675	14,559252	15,052439	17,533661	14,694553	18,926262	17,160822	15,344794	13,543433	17,412239	15,552504	20,522633	19,922043	16,070564	12,282395	20,198158	16,340302	20,138485	18,623857	15,978587	12,517192	18,928701	16,232775	19,087801	18,762959	14,540173	13,385385	18,982975	14,736835	19,01165	21,886307	18,124514	13,951758	22,001507	18,360958	16,523651	22,37875	19,593578	16,405575	20,881866	16,513361	16,215754	16,146429	15,221764	16,14485	12,039608	17,569279	16,234219	11,773932	18,851887	16,2556	12,6955	19,1686	16,2909	13,5769	19,5876	16,3206	14,394	20,1123	16,3306	15,0423	20,8436	16,3447	15,7953	21,4578	16,36	16,7302	21,7391	16,3958	17,6847	21,9475	16,4611	18,6369	22,1616	16,553	19,6009	22,2838	16,545097	20,547523	22,101658	19,097649	12,141084	17,058617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20,552353	17,387321	15,678881	19,746494	13,625187	15,274744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20,582298	17,074526	15,315955	13,179836	12,300597	17,315546	12,9508	12,864	16,5787	12,4797	13,5952	16,1768	11,8908	14,3574	16,267	11,5781	15,2789	16,3224	11,4241	16,2223	16,4932	11,4066	17,1419	16,235	12,093193	17,764225	15,978291	12,629983	13,832756	15,534616	12,2194	14,276	15,6542	11,8551	14,7583	15,7306	11,6468	15,3123	15,9064	11,5069	15,9108	15,9656	11,4113	16,5168	15,9937	11,4796	17,0594	15,7529	11,916126	17,424252	15,621199
Vespertilionidae	Glauconycteris_argentata	17,221651	10,429981	18,207195	14,967481	10,58374	18,172743	17,774647	10,62518	17,457846	14,238462	10,808693	17,48753	18,344988	11,062195	16,978855	13,997075	11,441637	17,128014	18,76026	11,792036	16,171797	13,562386	11,810731	16,446257	18,603779	14,310768	15,5818	13,77548	14,527282	15,643147	17,50351	17,447926	14,745047	15,265682	17,513786	14,794344	19,077053	17,235424	15,440504	13,691238	17,454151	15,506353	20,596226	20,077518	16,073124	12,405911	20,534058	16,132385	20,212767	18,769943	16,051941	12,632998	19,153196	16,130255	19,154961	19,004068	14,639888	13,723666	19,266777	14,704656	19,140144	22,175789	17,985939	14,194039	22,454285	18,207481	16,707603	22,763214	19,500801	16,515638	21,001459	16,518284	16,329277	16,264091	15,247705	16,098688	12,012226	17,798244	16,095913	11,843512	18,936838	16,1816	12,7678	19,4031	16,2381	13,7106	19,846	16,3159	14,5649	20,4316	16,3707	15,3171	21,1465	16,3914	16,1553	21,7587	16,4344	17,1348	22,1031	16,506	18,1449	22,3537	16,557	19,1521	22,6167	16,5826	20,1892	22,6063	16,691086	21,137516	22,217522	18,971594	12,247836	17,243332	19,2367	12,8824	16,5727	19,8106	13,5497	16,2296	20,4896	14,2305	16,1919	20,8228	15,1118	16,4236	21,086	16,0287	16,36	21,1311	16,9071	15,9619	20,497528	17,577314	15,750024	19,57954	13,750883	15,587794	20,1487	13,9655	15,5349	20,4487	14,5077	15,6731	20,6717	15,0977	15,7697	20,8585	15,7102	15,7945	20,9956	16,3289	15,7237	21,0005	16,8958	15,501	20,518263	17,121675	15,40327	13,298851	12,492783	17,566589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12,340023	18,032997	15,866541	12,767149	13,988279	15,731312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11,992309	17,500963	15,515306
Vespertilionidae	Glauconycteris_variegata	17,339565	10,015145	17,843346	14,739485	10,067986	17,879763	18,016701	10,189785	17,185871	14,113061	10,300008	17,143433	18,451206	10,599928	16,514278	13,842592	11,043131	16,66	18,871136	11,234051	15,797142	13,247862	11,548229	15,918959	19,043875	14,163514	15,544542	13,457703	14,469548	15,533463	17,628601	17,324879	14,830173	15,036055	17,411283	14,798509	19,254478	17,342251	15,458713	13,470002	17,627934	15,534359	20,707455	20,047703	16,268902	12,166499	20,356148	16,329454	20,330761	18,760944	16,164394	12,540743	19,134022	16,260582	19,083254	18,771332	14,674772	13,675383	19,080778	14,773261	18,952513	22,087225	18,279697	14,164932	22,281776	18,345406	16,630981	22,582554	19,30793	16,496344	20,893591	16,662189	16,222004	15,913525	15,298037	16,087744	11,5675	17,485949	16,100018	11,326073	18,785275	16,1766	12,2542	19,2789	16,2492	13,1236	19,9255	16,3235	13,9456	20,629	16,3611	14,7239	21,3853	16,3481	15,634	21,9623	16,3791	16,6827	22,2305	16,4056	17,7468	22,4456	16,4281	18,8142	22,6402	16,4801	19,8956	22,6301	16,568537	20,892315	22,226164	19,170879	11,950899	17,048779	19,4914	12,6197	16,2471	20,1033	13,4178	15,8473	20,8654	14,1935	15,9407	21,2192	15,1953	16,233	21,5726	16,2008	16,0851	21,4386	17,2181	15,831	20,566223	17,807583	15,913992	19,927925	13,574201	15,267996	20,512	13,8869	15,465	20,9536	14,4412	15,6044	21,2347	15,0843	15,7784	21,3172	15,8013	15,8431	21,4962	16,4719	15,6512	21,3317	17,0994	15,4083	20,673719	17,326643	15,278142	13,088535	12,296332	17,138275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12,146209	18,061108	16,008524	12,467003	13,815217	15,45156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11,900924	17,736149	15,414439
Vespertilionidae	Glauconycteris_variegata	17,555145	9,959253	18,0397	14,923891	10,10433	18,207027	18,239603	10,093191	17,204842	14,198112	10,178769	17,376175	18,560431	10,631567	16,726908	13,862012	10,730381	16,840321	19,041111	11,188455	15,896191	13,582308	11,424871	16,192234	19,080536	14,117069	15,637289	13,491045	14,222894	15,65341	17,321371	17,379869	14,692103	15,146481	17,309669	14,682444	19,207022	17,479475	15,403463	13,377489	17,704742	15,388809	20,740742	20,280685	16,114208	11,997481	20,485977	16,3246	20,220947	18,825544	16,101994	12,361775	19,148407	16,284023	19,38485	19,160378	14,752678	13,337194	19,200687	14,818568	18,929449	22,277039	18,289911	13,883851	22,304295	18,319611	16,330421	22,680466	19,513271	16,340479	20,933588	16,60865	16,305563	16,100864	15,207587	16,266165	11,666579	17,532291	16,334965	11,458328	18,803547	16,3213	12,4415	19,2007	16,347	13,3345	19,8244	16,4014	14,1939	20,5055	16,3971	14,9891	21,2619	16,3659	15,9188	21,8329	16,3969	16,9953	22,0418	16,4252	18,0614	22,3047	16,4624	19,128	22,5616	16,5364	20,2181	22,5503	16,6208	21,23344	22,151266	19,325134	12,113062	16,997158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20,613888	17,963943	15,858849	19,955212	13,588127	15,203459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20,716328	17,408045	15,309952	13,214809	12,064981	17,134315	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12,062016	18,079113	15,941319	12,443148	13,64662	15,508144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11,720305	17,71225	15,480395
Vespertilionidae	Hypsugo_crassulus	16,48642	10,26869	16,972244	NA	NA	NA	17,375038	10,832194	16,651148	14,7294	10,910707	16,746899	17,622925	11,480581	16,527237	14,65756	11,633307	16,670582	18,069069	12,159147	16,030815	14,18994	12,316921	16,123867	18,056738	14,443972	15,85044	14,341551	14,556317	15,936643	17,121578	16,652746	15,71735	15,458101	16,634266	15,753945	18,375317	16,8046	16,137592	14,199284	17,025333	16,284668	19,578285	18,868114	16,864483	13,181367	19,110048	16,952919	19,27887	17,99851	16,650764	13,397114	18,213039	16,794106	18,627754	18,180973	15,521945	14,092527	18,320936	15,63142	18,352474	20,605349	17,330933	14,568262	20,749294	17,423967	16,564213	21,439926	18,336678	16,434271	19,554962	16,448301	16,235825	15,717932	15,893321	16,084246	11,503357	17,003784	16,174486	12,150082	18,084412	16,2687	13,0175	18,2248	16,3254	13,832	18,5629	16,3369	14,4803	19,1788	16,3433	15,1872	19,7265	16,3487	15,9794	20,1429	16,3959	16,8203	20,4397	16,4197	17,7019	20,596	16,422	18,5774	20,7845	16,4007	19,4673	20,8667	16,461168	20,328691	20,653242	18,547251	12,911201	16,968466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19,415581	17,310141	16,491947	18,722717	13,800512	15,819536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19,429348	17,016273	16,146263	13,847668	13,175325	16,889603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13,120735	17,485382	16,627663	13,593122	14,15209	15,920888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13,110144	17,320704	16,328415
Vespertilionidae	Kerivoula_minuta	16,6763	9,612441	17,0898	15,4575	9,644939	17,159199	17,250275	10,093876	16,759693	14,935372	10,226679	16,819105	17,387735	10,737076	16,42116	14,763672	10,819599	16,523756	18,009171	12,088626	15,802626	14,294979	12,215854	15,864691	18,032888	14,461227	15,479798	14,325891	14,615916	15,554492	17,227865	16,942169	15,540638	15,337408	16,965603	15,559296	18,035366	16,918118	16,160135	14,472324	17,109261	16,166718	19,630924	18,972218	16,784313	13,204088	19,08997	16,862547	19,346691	18,032661	16,692249	13,333225	18,200163	16,812597	18,928848	18,104313	15,639691	13,710092	18,250778	15,74692	18,399658	20,728127	17,509083	14,499905	20,806896	17,480612	16,400055	21,395031	18,753456	16,4156	19,723335	16,679945	16,248957	16,201077	15,607927	16,076532	10,921321	16,838675	16,09127	11,271765	17,9375	16,2052	12,3736	17,8933	16,1673	13,4771	18,1081	16,2026	14,3122	18,7714	16,2875	15,0784	19,5829	16,3565	15,9658	20,2453	16,3924	16,9289	20,8045	16,3713	18,0329	21,0296	16,4274	19,1593	21,066	16,5165	20,2635	20,8609	16,504303	21,131121	20,17923	18,125711	12,866095	16,504467	18,5175	13,3486	15,9787	18,9897	13,9539	15,848	19,3992	14,6143	16,085	19,6772	15,1576	16,5598	19,8571	15,8011	16,9338	19,8713	16,5967	16,9572	19,366268	17,152496	16,762371	18,741375	13,861927	15,488546	19,1391	14,2179	15,521	19,4269	14,6372	15,6696	19,5997	15,0723	15,9284	19,7389	15,5225	16,1791	19,911	15,9785	16,3952	19,8828	16,4889	16,3964	19,538979	16,793783	16,255903	14,223005	12,900037	16,651958	13,8106	13,3957	16,1037	13,4023	14,0915	15,9539	12,9762	14,7738	16,2142	12,8005	15,3618	16,7343	12,6583	16,0768	17,074	12,7506	16,9026	17,0719	13,30039	17,444588	16,926582	13,556987	14,013873	15,616403	13,1842	14,3626	15,6249	12,9569	14,8358	15,8411	12,8153	15,3085	16,1255	12,7075	15,7974	16,3962	12,6075	16,3218	16,5905	12,6502	16,8624	16,5866	13,087228	17,170052	16,460165
Vespertilionidae	Kerivoula_minuta	16,763031	9,48118	17,119608	15,420382	9,533059	17,133579	17,289816	9,963795	16,755682	14,854803	9,985506	16,827963	17,468916	10,545057	16,456694	14,705157	10,580196	16,510008	17,706923	11,369268	16,328093	14,076315	12,048212	15,713487	18,13957	14,554752	15,535999	14,256409	14,558015	15,60671	17,078753	16,965462	15,515787	15,363253	17,035048	15,509371	18,140594	16,997917	16,096306	14,319846	17,025467	16,195641	19,58522	18,932194	16,719954	12,99972	19,094154	16,89962	19,33144	18,043344	16,667427	13,248939	18,174721	16,785086	18,788107	18,015114	15,679615	13,673611	18,211716	15,785856	18,341352	20,777885	17,363947	14,389612	20,944912	17,446861	16,366749	21,605476	18,230598	16,294559	19,602882	16,673103	16,272949	16,23069	15,742588	16,106266	10,734255	16,898777	16,110924	10,990306	18,016453	16,1482	12,1558	17,9613	16,1714	13,2893	18,1215	16,2297	14,2142	18,8604	16,2316	15,0101	19,7537	16,2522	15,9709	20,4691	16,312	17,0618	20,9473	16,3557	18,2482	21,1021	16,3887	19,4456	21,1481	16,4955	20,6056	20,8938	16,467413	21,49687	20,126965	18,204762	13,034746	16,369345	18,6991	13,4932	15,9126	19,2451	14,0974	15,9516	19,6381	14,7602	16,2475	19,7724	15,2155	16,9045	19,9397	16,0132	17,0398	19,8718	16,8004	16,8861	19,287422	17,272768	16,83234	18,904289	14,004105	15,43656	19,3428	14,2797	15,4265	19,6206	14,6884	15,6992	19,8023	15,167	15,9366	19,953	15,6479	16,1938	20,0823	16,1632	16,377	20,0032	16,6638	16,2904	19,560205	16,935219	16,285244	14,161397	12,998161	16,474092	13,6793	13,5028	15,9845	13,1942	14,1778	16,0217	12,8171	14,8813	16,3295	12,7152	15,3217	17,0307	12,5264	16,1367	17,1975	12,6511	16,9529	17,0756	13,246604	17,457594	16,989626	13,396823	14,07618	15,547986	12,9234	14,7241	15,6856	12,6316	15,4503	16,157	12,4507	16,1007	16,7402	13,2403	16,5507	16,6089	13,2925	16,8837	16,8407	12,4695	16,695	16,5456	13,035125	17,00614	16,397318
Vespertilionidae	Lasionycteris_noctivagans	17,208313	7,257467	16,863829	15,0227	7,301657	16,883152	18,3563	8,057861	16,250034	13,963292	8,122015	16,337311	18,423656	9,091442	15,914795	13,947261	9,209779	16,06588	19,110931	10,237297	15,090029	13,227825	10,286695	15,167544	18,855598	13,832604	15,211933	13,645071	13,920155	15,342295	17,593922	17,39257	15,347463	14,963902	17,47015	15,398344	19,202221	17,724052	15,916045	13,389994	17,875576	15,999179	20,459265	20,554722	17,025764	12,098021	20,812477	17,125034	20,150475	19,387077	16,797806	12,467354	19,616936	16,88509	19,386093	19,701803	15,174583	13,292705	19,746651	15,217263	18,969154	22,619205	18,316231	13,717547	22,702448	18,272543	16,409058	23,190859	20,027195	16,298845	21,555399	16,959415	16,22644	15,732456	15,720569	16,122639	9,100691	16,712181	16,236437	9,189008	18,419441	16,2037	10,5194	18,7811	16,1994	11,8784	19,0218	16,2394	13,1995	19,4167	16,2885	14,4421	20,0088	16,3284	15,6452	20,6834	16,3827	16,8871	21,2741	16,4506	18,2173	21,6333	16,502	19,5612	21,9453	16,4615	20,9254	22,1402	16,423607	22,236105	21,781582	19,620396	11,146657	16,545774	19,7674	12,0302	15,8092	20,2966	13,0816	15,736	20,8536	14,1113	15,9201	21,1948	15,0112	16,5418	21,3997	16,1185	16,4393	21,2302	17,2865	16,435	20,536293	18,178425	16,665913	19,863083	13,020843	15,04991	20,4403	13,5274	15,2062	20,8092	14,1993	15,4362	21,0856	14,9046	15,6981	21,2619	15,6461	15,9445	21,4001	16,4264	16,0591	21,2986	17,2087	16,0952	20,659237	17,616261	15,967151	12,764421	11,090652	16,721102	12,7127	12,0046	15,943	12,2244	13,1056	15,8169	11,6592	14,1749	16,0001	11,3083	15,0745	16,6669	11,1267	16,227	16,6362	11,304	17,4127	16,6473	12,06211	18,315798	16,84724	12,566043	13,110895	15,195912	11,997	13,6674	15,2998	11,6434	14,3505	15,5661	11,4176	15,0634	15,8873	11,2725	15,8094	16,1756	11,1344	16,6014	16,2969	11,2895	17,3882	16,2985	11,94058	17,697575	16,099731
Vespertilionidae	Lasionycteris_noctivagans	17,303083	7,541073	16,59095	14,976828	7,549675	16,794241	18,265663	8,467336	16,099476	14,104374	8,569805	16,288315	18,307974	9,50982	15,878372	13,852936	9,50085	15,817617	18,847965	10,774446	15,296761	13,396802	10,687716	15,362164	18,837013	14,046555	15,345398	13,598171	14,080047	15,434492	17,512215	17,545769	15,395288	15,002689	17,650904	15,468793	19,069714	18,000385	16,130152	13,567369	18,019577	16,206448	20,726328	20,767834	17,138805	12,080361	20,87294	17,215359	20,283697	19,462399	16,852604	12,402184	19,616791	16,975174	19,429558	19,839413	15,250184	13,26959	19,932236	15,306535	19,156063	22,661503	18,206617	13,752434	22,775049	18,191612	16,574455	23,328615	19,987883	16,36471	21,613209	17,032993	16,241945	15,816626	15,761205	16,132404	9,443759	16,730076	16,205219	9,412281	18,441212	16,2874	10,7462	18,8598	16,3221	12,1186	19,1444	16,3241	13,4613	19,5342	16,3306	14,7416	20,1111	16,3392	15,9644	20,8018	16,3549	17,2377	21,3845	16,4074	18,6031	21,7097	16,4451	19,9733	22,0137	16,4824	21,3667	22,1247	16,427565	22,61763	21,56282	19,595121	11,250765	16,551924	19,6794	12,3094	15,9074	20,2556	13,4141	15,7943	20,914	14,4647	16,0004	21,2247	15,5143	16,5639	21,3681	16,7412	16,5751	20,9628	17,8786	16,523	20,496542	18,335392	16,900391	19,812279	13,164219	15,260094	20,3738	13,7332	15,2633	20,8268	14,343	15,5202	21,1165	15,0158	15,8326	21,2316	15,7748	16,0642	21,3302	16,5698	16,1375	21,1794	17,3477	16,1138	20,633526	17,899609	16,158134	12,770441	11,365547	16,621145	12,7537	12,3653	16,0752	12,3137	13,4076	15,9155	11,7564	14,3861	16,125	11,4091	15,4326	16,4372	11,2297	16,4013	16,7906	11,3429	17,5221	16,7486	12,08709	18,368271	16,864662	12,488143	13,450374	15,415834	11,9669	13,9938	15,4783	11,6433	14,658	15,7118	11,4364	15,3386	15,9949	11,3282	16,0842	16,1667	11,2739	16,8506	16,268	11,3604	17,6155	16,2904	11,970075	18,030754	16,254116
Vespertilionidae	Lasiurus_cinereus	18,026791	7,923036	17,844257	13,909542	8,034046	17,957157	18,846176	7,864046	16,858578	13,020095	8,069159	16,971645	19,17757	8,745975	15,933352	12,830828	8,988572	16,045153	19,023685	10,013365	15,602464	12,515663	9,983729	15,490887	19,477262	13,517044	14,718333	12,789356	13,681908	15,042072	17,989662	18,107807	14,64816	14,521091	18,204489	14,721378	19,842611	18,217922	15,215697	12,807293	18,427305	15,279608	21,299118	21,515602	16,89171	11,544677	21,957165	17,120182	21,161461	19,854015	16,441254	11,629235	20,099075	16,564705	19,744598	20,30814	14,734745	13,028391	20,559595	14,8661	19,512981	23,596905	19,792562	13,55872	23,732853	19,786184	16,736893	23,991035	21,156294	16,501499	22,68051	17,44487	16,205696	15,256989	15,712049	16,11499	10,437631	17,967957	16,099787	9,738179	19,8312	16,1824	11,0378	20,5543	16,274	12,3189	21,3392	16,3359	13,5987	22,1257	16,381	15,0203	22,6244	16,4083	16,4614	23,0709	16,3894	17,8843	23,4427	16,4719	19,2822	23,9811	16,5985	20,7662	24,164	16,6796	22,2399	23,9213	16,670053	23,428946	23,023081	19,990725	10,103649	16,99789	20,1779	11,1306	15,9934	20,9069	12,3468	15,6094	21,7546	13,5598	15,5961	22,2438	14,9389	15,7495	22,4349	16,4012	15,8187	22,152	17,7124	15,5538	21,20504	18,635145	16,113834	20,847805	12,724862	14,923939	21,3975	13,3451	14,9488	21,8624	14,0212	14,8797	22,0954	14,8247	15,0345	22,3085	15,6433	15,1262	22,4291	16,4829	15,1428	22,3918	17,2706	14,9483	21,913231	17,911438	15,09943	12,211165	10,527993	17,035698	11,8374	11,4901	16,0769	11,1379	12,6624	15,7188	10,5073	13,9399	15,7543	10,2229	15,3217	15,9283	10,2198	16,708	16,1932	10,3191	18,0352	15,804	11,393415	18,860676	16,100903	11,46103	12,909491	15,137197	10,9195	13,6048	15,1745	10,4375	14,2901	15,1419	10,2455	15,1814	15,2608	10,1359	16,0863	15,3814	10,0438	16,9997	15,3967	10,1531	17,883	15,2532	10,945956	18,287666	15,309492
