Family	Shi Tree label	x1	y1	z1	x2	y2	z2	x3	y3	z3	x4	y4	z4	x5	y5	z5	x6	y6	z6	x7	y7	z7	x8	y8	z8	x9	y9	z9	x10	y10	z10	x11	y11	z11	x12	y12	z12	x13	y13	z13	x14	y14	z14	x15	y15	z15	x16	y16	z16	x17	y17	z17	x18	y18	z18	x19	y19	z19	x20	y20	z20	x21	y21	z21	x22	y22	z22	x23	y23	z23	x24	y24	z24	x25	y25	z25	x26	y26	z26	x27	y27	z27	x28	y28	z28	x29	y29	z29	x30	y30	z30	x31	y31	z31	x32	y32	z32	x33	y33	z33	x34	y34	z34	x35	y35	z35	x36	y36	z36	x37	y37	z37	x38	y38	z38	x39	y39	z39	x40	y40	z40	x41	y41	z41	x42	y42	z42	x43	y43	z43	x44	y44	z44	x45	y45	z45	x46	y46	z46	x47	y47	z47	x48	y48	z48	x49	y49	z49	x50	y50	z50
Vespertilionidae	Neoromicia_capensis	16,786501	15,894438	14,09927	17,518158	16,516409	14,113806	15,928068	16,46015	14,121649	17,757755	17,137573	13,844496	15,722881	17,092993	13,790241	18,021564	18,223509	13,709964	15,3642	18,123508	13,589285	20,004059	25,0089	13,944563	12,890759	24,779562	13,518435	18,827105	24,970491	13,678144	14,07015	24,784729	13,338146	19,615429	24,543095	12,706699	13,476467	24,290567	12,299877	18,345909	21,63538	13,100662	18,7748	22,2136	13,2182	19,2015	22,4842	13,7993	19,5332	22,4647	14,5079	19,752	22,7752	14,9854	19,6671	23,4366	14,5782	19,4656	24,0893	14,197	19,437927	24,804897	13,923261	14,866865	21,446329	12,86409	14,5101	22,0732	12,9765	13,9484	22,3817	13,4358	13,4839	22,2644	14,0876	13,1386	22,558	14,5778	13,1986	23,2528	14,1596	13,3256	23,9732	13,8146	13,534492	24,705353	13,545	19,717922	25,030064	12,443346	19,7603	24,3325	12,3019	19,1204	23,6913	12,2565	18,8521	22,8448	12,0412	18,6693	21,9681	11,8586	18,4866	21,0746	11,8547	18,3258	20,1816	11,9667	18,1546	19,2957	12,1177	17,8804	18,4391	12,2809	17,5052	17,6206	12,4318	16,830168	17,054256	12,336903	16,1226	17,5869	12,4028	15,7108	18,3788	12,1966	15,4188	19,2174	11,9509	15,1984	20,0933	11,7688	14,9763	20,9783	11,6419	14,7005	21,8543	11,6286	14,3841	22,7082	11,7633	13,995	23,5347	11,8795	13,3276	24,1308	11,8797	13,354886	24,830513	12,015999
Vespertilionidae	Neoromicia_capensis	16,712917	16,046837	14,12318	17,539883	16,577671	14,085275	15,855494	16,498625	13,979515	17,571186	17,249376	13,761323	15,910069	17,218094	13,673672	18,023838	18,123323	13,530201	15,414727	17,965328	13,400132	20,021519	25,17823	13,790813	12,862844	24,841202	13,358191	18,749748	25,24791	13,640133	14,117704	25,048927	13,387569	19,375828	24,776199	12,666731	13,680228	24,51643	12,375983	18,325384	21,59096	13,028166	18,7026	22,211	13,3991	19,0932	22,5057	14,0954	19,4611	22,4885	14,8741	19,7562	22,9785	15,2875	19,6923	23,7115	14,84	19,5551	24,3684	14,2989	19,397125	25,113091	13,916932	14,872245	21,425861	12,801309	14,4976	22,0771	13,1629	13,98	22,3565	13,7919	13,4614	22,2475	14,4875	13,0591	22,7205	14,8484	13,12	23,4574	14,3855	13,2977	24,1498	13,8829	13,462586	24,916061	13,560064	19,519257	25,392345	12,185752	19,4327	24,656	11,9798	19,0306	23,8961	12,1661	18,7164	23,0626	12,0427	18,5164	22,2171	11,8071	18,3579	21,3391	11,7089	18,1598	20,4645	11,7913	17,9772	19,5958	11,949	17,77	18,7319	12,1012	17,4782	17,8891	12,2259	16,947849	17,275059	12,075793	16,1913	17,5847	12,2002	15,7814	18,3933	12,0343	15,5571	19,275	11,8355	15,3902	20,1715	11,6388	15,1701	21,0687	11,5256	14,8908	21,9518	11,6085	14,577	22,8104	11,794	14,2272	23,67	11,8648	13,6724	24,3392	11,5949	13,600701	25,048111	11,881439
Vespertilionidae	Neoromicia_capensis	17,024683	15,973561	13,570105	17,845848	16,598904	13,658214	16,109386	16,475306	13,556279	17,824224	17,226696	13,535154	16,041454	17,117363	13,400562	18,147758	18,226177	13,306346	15,71605	18,113144	13,156981	19,936201	25,190918	14,115917	13,449484	24,765041	13,197201	18,742664	25,20904	14,001003	14,328532	25,037716	13,651879	19,708878	24,925491	13,080904	13,529967	24,622894	12,740692	18,364834	21,750092	12,997025	18,7451	22,3922	13,1789	19,1832	22,7195	13,7134	19,5681	22,6727	14,391	19,8188	22,9505	14,8971	19,6934	23,6945	14,6959	19,532	24,3906	14,3861	19,379833	25,10511	14,191164	15,125617	21,616127	12,83639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13,752763	24,716545	13,81078	19,933115	24,989637	12,895468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17,070124	17,137455	11,807683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13,711799	24,557032	12,10161
Vespertilionidae	Neoromicia_capensis	16,743706	15,793321	13,955914	17,598967	16,405077	13,89018	15,853492	16,358519	13,858431	17,639612	17,0741	13,840236	15,845969	17,039204	13,707744	18,02943	18,122181	13,567896	15,408177	17,995525	13,399676	20,211164	25,398712	13,866075	12,738284	25,170345	13,425201	18,927288	25,536901	13,611013	14,023988	25,310223	13,300836	19,753599	24,806499	12,726816	13,343368	24,671171	12,451774	18,425423	21,50425	13,006762	18,8041	22,2935	13,2655	19,3005	22,7384	13,9382	19,5996	22,6616	14,8433	19,9778	23,0751	15,3307	19,8943	23,8756	14,8285	19,7857	24,588	14,2142	19,566778	25,432522	13,84391	14,931004	21,406321	12,844598	14,4072	22,117	12,9427	13,8476	22,5485	13,5382	13,4463	22,4286	14,3899	13,0617	22,7902	14,9199	13,0397	23,6022	14,4406	13,1876	24,3818	13,94	13,412076	25,150713	13,493516	19,861399	25,453495	12,335044	19,9217	24,6674	12,1925	19,4415	23,8722	12,1952	19,0796	23,0199	11,9983	18,7899	22,1464	11,7745	18,5354	21,2416	11,7881	18,269	20,3377	11,8883	18,0193	19,4308	12,0026	17,7714	18,5228	12,1117	17,4753	17,6247	12,1254	16,763947	17,231258	11,864952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13,247224	25,35482	11,958969
Vespertilionidae	Neoromicia_nanus	NA	NA	NA	17,4529	17,66737	13,966478	16,038498	17,671015	13,892114	17,571384	18,166492	13,775114	15,831367	18,133284	13,726552	17,852604	19,161421	13,590928	15,499313	19,061543	13,470406	19,520935	24,691099	13,872158	13,368219	24,44495	13,510229	18,583502	24,646797	13,638366	14,289117	24,509706	13,446558	19,404106	24,472227	13,071896	13,569366	24,204636	12,703123	18,124523	21,872038	13,065506	18,4051	22,4007	13,2386	18,8304	22,6861	13,643	19,2583	22,5695	14,1132	19,567	22,7268	14,3586	19,3993	23,3451	14,192	19,1586	23,9365	14,0104	19,040974	24,575243	13,880186	15,055331	21,710739	12,874952	14,7042	22,2028	13,0305	14,2374	22,4997	13,3756	13,7417	22,3448	13,757	13,3994	22,5068	13,9978	13,5668	23,118	13,8347	13,7379	23,7287	13,6731	13,837481	24,368364	13,606614	19,643543	24,700058	12,866947	19,3288	24,2286	12,5135	18,9185	23,5864	12,3907	18,5646	22,9082	12,2134	18,2464	22,2088	12,0545	18,0326	21,4577	12,0857	17,8751	20,6958	12,1986	17,7397	19,9358	12,3483	17,5911	19,182	12,5121	17,3738	18,4356	12,6165	16,812098	17,957487	12,484876	16,1837	18,3464	12,5267	15,8869	19,0588	12,4118	15,6732	19,7914	12,237	15,4827	20,5324	12,066	15,2717	21,2737	11,9248	15,0047	22,0035	11,8545	14,6335	22,6764	11,9864	14,2323	23,3393	12,1021	13,7794	23,9599	12,1804	13,296863	24,421026	12,454658
Vespertilionidae	Neoromicia_nanus	NA	NA	NA	17,422268	17,803625	13,971361	15,982796	17,754166	13,886751	17,49564	18,303534	13,712048	15,898886	18,255043	13,624738	17,885305	19,221802	13,546804	15,464669	19,151665	13,440016	19,523163	24,540428	13,955341	13,32616	24,347044	13,482934	18,660896	24,586008	13,698938	14,241486	24,412188	13,396342	19,4758	24,292627	13,018813	13,565804	24,06538	12,550635	18,243469	21,940763	13,045787	18,5517	22,4048	13,289	18,9289	22,6207	13,7328	19,2925	22,5604	14,2346	19,6508	22,7248	14,395	19,4235	23,2586	14,1816	19,2539	23,8379	14,0199	19,104145	24,433971	13,955802	14,972879	21,762428	12,81531	14,6159	22,2265	13,0004	14,178	22,4382	13,4008	13,7786	22,3219	13,8675	13,3788	22,5174	14,0544	13,531	23,0771	13,85	13,6666	23,662	13,6678	13,766344	24,260454	13,58679	19,701328	24,543163	12,754917	19,3466	24,0573	12,456	18,9708	23,4521	12,3392	18,6253	22,829	12,0937	18,3011	22,1505	12,0707	18,0946	21,4263	12,1349	17,9452	20,6914	12,2356	17,8121	19,9572	12,3643	17,6458	19,2303	12,4901	17,397	18,5228	12,5636	16,803993	18,101362	12,481268	16,1592	18,4579	12,4747	15,8089	19,1136	12,3959	15,5855	19,8208	12,2459	15,4125	20,5427	12,0936	15,2242	21,2646	11,9641	14,9749	21,9734	11,8774	14,627	22,6396	11,9405	14,2161	23,2662	12,0492	13,7132	23,7938	12,1438	13,343423	24,320219	12,328752
Vespertilionidae	Nyctalus_noctula	16,847775	13,047832	14,630392	18,122086	13,7202	14,426552	15,534309	13,574708	14,388002	18,206612	14,711431	14,590761	15,269232	14,493179	14,22031	18,885971	16,113499	14,263792	14,61552	15,8026	14,078457	21,72887	26,587906	14,361929	11,029816	26,124069	13,645269	19,66511	26,741821	14,017407	13,108821	26,3661	13,600267	21,331163	25,829601	12,602524	11,693449	25,443069	11,994625	19,433819	21,095036	13,300171	19,9759	22,0765	13,5324	20,4365	22,5353	14,5077	20,9717	22,5551	15,602	21,3656	23,3235	15,8638	21,2311	24,3715	15,2504	20,932	25,3488	14,6027	20,668842	26,512127	14,377808	13,929362	20,877609	12,946695	13,5296	21,6629	12,9096	12,658	22,2449	13,6075	11,9941	22,1763	14,6821	11,4823	22,7075	15,335	11,6479	23,8101	14,6996	11,9406	24,8543	14,0153	12,123865	26,094837	13,767578	21,809021	27,017088	12,174261	22,4326	25,8863	11,8069	21,3239	24,9417	11,8167	20,5676	23,7858	11,3625	20,0501	22,4304	11,1056	19,6428	21,0271	11,0981	19,2786	19,6338	11,415	18,966	18,2295	11,7357	18,6123	16,8134	11,933	18,0086	15,4962	12,0278	16,892246	14,806351	11,664906	15,6417	15,388	11,8475	15,0661	16,7633	11,6363	14,6964	18,2	11,3176	14,3918	19,6278	10,8999	13,9922	21,0684	10,6499	13,4728	22,4776	10,7907	12,7996	23,8165	10,9361	11,7386	24,8302	11,067	10,4498	25,3212	11,3181	11,229246	26,518902	11,402978
Vespertilionidae	Nycticeinops_schlieffeni	16,791855	16,951038	13,718107	17,496399	17,617552	13,750483	16,01012	17,585127	13,741854	17,555395	18,135859	13,592674	15,930452	18,075378	13,572433	17,749615	19,060135	13,479145	15,627472	18,96793	13,402192	19,314556	24,658682	13,903047	13,549267	24,447464	13,616519	18,360209	24,749046	13,735643	14,48777	24,572617	13,561659	19,041565	24,411579	12,894533	13,941519	24,172421	12,529333	18,019554	21,859425	12,986404	18,3235	22,3747	13,1908	18,6925	22,6382	13,6225	19,0439	22,5353	14,1528	19,2858	22,8171	14,4648	19,1152	23,4039	14,2562	18,9518	24,002	14,0794	18,763515	24,599075	13,927165	15,155657	21,692387	12,823946	14,7812	22,1981	12,9634	14,3358	22,4146	13,3539	13,9311	22,315	13,8568	13,6344	22,5642	14,2084	13,7568	23,1712	14,0086	13,9196	23,7786	13,841	14,077706	24,388908	13,694071	19,24712	24,932663	12,783066	19,1499	24,2823	12,4724	18,8232	23,5898	12,4477	18,5595	22,8877	12,2551	18,2942	22,1744	12,111	18,0405	21,4442	12,0803	17,8429	20,6991	12,145	17,7326	19,9429	12,2672	17,6256	19,191	12,4185	17,3844	18,466	12,5225	16,812325	18,004639	12,407876	16,2198	18,3805	12,5303	15,8935	19,0493	12,375	15,6923	19,7663	12,1986	15,5312	20,4992	12,0433	15,3257	21,2312	11,949	15,0741	21,9531	11,9343	14,7817	22,6441	12,0747	14,433	23,3162	12,185	14,019	23,9483	12,1634	13,774313	24,596251	12,343355
Vespertilionidae	Nycticeius_humeralis	16,788631	15,190639	14,203176	17,626511	15,856554	14,339607	15,813593	15,793354	14,282089	17,84741	16,5397	14,18338	15,771784	16,46855	13,982975	18,209234	17,709755	13,817421	15,241333	17,67868	13,748011	20,179893	25,16993	14,055343	12,551663	25,039309	13,604438	18,92141	25,365982	13,67666	13,887177	25,197163	13,344478	20,088366	24,866089	12,725364	12,927797	24,651127	12,20024	18,652733	21,444687	13,027897	19,1008	22,1381	13,2536	19,4927	22,5012	13,9219	19,8331	22,5769	14,7111	20,0751	23,021	15,1558	20,0935	23,7556	14,7972	19,8289	24,3799	14,2584	19,566307	25,15163	14,03623	14,521415	21,275246	12,779593	14,0366	21,9471	12,9967	13,5011	22,2835	13,5902	13,0827	22,3735	14,3578	12,7677	22,7794	14,7291	12,8243	23,5619	14,3544	13,0101	24,2875	13,9746	13,300509	24,942226	13,672987	20,221241	25,546825	12,333482	20,2564	24,8069	11,7444	19,6244	23,9773	11,9045	19,2788	22,9842	11,7402	19,0117	21,9646	11,6026	18,777	20,925	11,6676	18,5823	19,8859	11,8179	18,3645	18,8545	11,9888	18,0272	17,863	12,1974	17,5803	16,9131	12,3855	16,801764	16,274305	12,263512	16,0318	16,9289	12,296	15,5801	17,8416	12,037	15,1902	18,7859	11,7829	14,893	19,7754	11,5838	14,6302	20,7824	11,4218	14,3067	21,7791	11,333	13,8902	22,7409	11,4251	13,4293	23,6709	11,6049	12,8175	24,4678	11,3419	12,740453	25,301075	11,778829
Vespertilionidae	Nycticeius_humeralis	16,676003	15,551857	14,190552	17,628735	16,091801	14,201682	15,683923	16,024761	14,140165	17,574562	16,832136	13,90281	15,748789	16,791483	13,808628	18,037464	17,976759	13,776284	15,274434	17,849958	13,576942	20,234089	25,264507	14,008752	12,509666	25,096529	13,551981	19,078152	25,325371	13,639938	13,641912	25,26017	13,411746	19,946039	24,730648	12,624697	12,997106	24,471806	12,314002	18,631439	21,56674	13,046717	19,0538	22,2737	13,2609	19,4962	22,5722	13,9282	19,8315	22,5593	14,7216	20,0626	22,9595	15,1953	20,0292	23,7418	14,8195	19,8679	24,4304	14,3123	19,617107	25,169828	14,006456	14,534696	21,402719	12,775957	14,1124	22,0628	13,0159	13,6106	22,3722	13,6216	13,1154	22,4016	14,3354	12,6959	22,7509	14,7931	12,7508	23,5167	14,4024	12,8847	24,2137	13,907	13,111263	25,003468	13,704529	20,159405	25,335756	12,179451	20,2555	24,6348	11,8054	19,5746	23,9646	12,126	19,2133	23,0358	11,9088	18,9721	22,0602	11,7011	18,7471	21,0588	11,6996	18,5441	20,063	11,8383	18,331	19,0761	12,0318	18,0365	18,1054	12,1907	17,5743	17,2005	12,3079	16,79985	16,636442	12,115395	16,0086	17,2188	12,2192	15,5915	18,1432	12,0029	15,2551	19,103	11,7957	14,9746	20,0827	11,5959	14,6926	21,0704	11,4535	14,3901	22,0572	11,4942	14,077	23,0159	11,7392	13,5853	23,9046	11,7856	12,7983	24,4374	11,4034	12,72958	25,090303	11,805444
Vespertilionidae	Nycticeius_humeralis	16,775284	15,872134	13,970088	17,737555	16,409264	13,998306	15,799541	16,323809	13,872667	17,966675	17,100182	13,77092	15,573303	17,004112	13,624124	18,280581	18,274973	13,527512	15,129745	18,129826	13,355802	20,341133	25,306637	14,053626	12,407524	24,945803	13,577084	18,951721	25,377888	13,872593	13,749916	25,182508	13,670574	19,837896	25,074821	12,834623	13,097037	24,775204	12,351875	18,712391	21,746998	13,015771	19,0849	22,4427	13,2378	19,5284	22,7141	13,8821	19,9228	22,7319	14,6309	20,2103	23,0972	15,2167	20,3215	23,8737	14,9509	19,905	24,3763	14,4341	19,644054	25,099102	14,180032	14,602875	21,555626	12,888695	14,176	22,2038	13,0091	13,5581	22,4656	13,5117	13,1081	22,4613	14,2405	12,5623	22,6909	14,7128	12,4951	23,4998	14,4851	12,9018	24,0391	13,9898	13,136147	24,803917	13,799823	19,95891	25,79583	12,529196	20,058	25,2414	11,7894	19,671	24,3568	11,9916	19,2159	23,4435	11,8375	18,8914	22,4737	11,665	18,5967	21,4833	11,5988	18,3442	20,4824	11,6905	18,1587	19,4717	11,8288	17,9883	18,4638	12,003	17,6942	17,4835	12,149	16,851784	16,99057	11,97354	15,9123	17,3052	12,0948	15,514	18,2435	11,9103	15,2836	19,2387	11,6909	15,0065	20,2342	11,5433	14,6558	21,2148	11,4606	14,289	22,1928	11,4293	13,8828	23,1451	11,5509	13,4103	24,0536	11,7023	12,8853	24,8771	11,4114	12,984946	25,544668	12,072693
Vespertilionidae	Nycticeius_humeralis	16,750866	15,265068	13,92951	17,761568	15,81152	14,064844	15,671318	15,773426	13,880179	17,903542	16,589436	14,057356	15,471165	16,523338	13,810064	18,283604	17,814617	13,832446	15,074802	17,712542	13,56613	20,59325	25,429886	14,132401	12,201429	25,080608	13,622961	19,089846	25,480446	13,951344	13,712512	25,241684	13,53055	20,318378	24,862591	12,748802	12,655605	24,59771	12,407635	18,730362	21,568291	13,19763	19,1577	22,2723	13,4791	19,7446	22,5191	14,0829	20,0526	22,587	14,9549	20,2807	23,0848	15,4953	20,2159	23,8744	15,0204	20,0317	24,5449	14,4122	19,800274	25,362486	14,109173	14,462404	21,454708	12,892197	14,0132	22,0873	13,2082	13,3986	22,3641	13,78	12,9531	22,3323	14,553	12,5544	22,806	14,8724	12,6665	23,597	14,4692	12,8316	24,2712	13,8978	13,021937	25,0933	13,658516	20,409061	25,660408	12,390444	20,5769	24,9048	11,7851	19,8415	24,2118	11,9694	19,395	23,2432	11,9443	19,1623	22,2185	11,7012	18,8724	21,1884	11,6969	18,6158	20,156	11,8773	18,3951	19,1154	12,0592	18,1175	18,0823	12,1863	17,657	17,1219	12,1817	16,807426	16,599461	11,874905	15,9681	17,1664	12,0126	15,5298	18,1243	11,9037	15,2073	19,119	11,7209	14,9137	20,1267	11,5582	14,5781	21,1205	11,4	14,1919	22,1053	11,4291	13,7868	23,0715	11,6021	13,2695	23,9783	11,5023	12,6237	24,6261	11,2216	12,654812	25,416286	11,818944
Vespertilionidae	Nyctophilus_arnhemensis	16,98023	14,398329	14,037609	17,765961	14,904441	13,949305	16,142303	14,791324	13,842496	17,808914	15,736419	13,641336	16,098803	15,611188	13,498187	18,306606	17,02459	13,49436	15,541994	16,859127	13,364021	20,834932	26,045334	13,756482	11,996824	25,528404	13,28023	19,176258	26,127821	13,52675	13,695228	25,76186	13,199237	20,281612	25,424126	12,488276	12,818803	24,968815	12,050331	18,836075	21,889864	13,033844	19,3895	22,5936	13,4791	19,7328	22,8893	14,3877	20,0527	23,0194	15,3623	20,3544	23,6484	15,9215	20,316	24,4865	15,3273	20,2429	25,0886	14,49	20,052179	25,855419	13,896832	14,527127	21,509403	12,689634	13,8046	22,1546	13,0378	13,2775	22,4024	13,901	12,8129	22,5408	14,8399	12,4145	23,1274	15,4811	12,4487	23,9701	14,8637	12,6434	24,6026	14,0403	12,958725	25,394897	13,497574	20,522638	25,891073	11,959087	20,1235	25,0483	11,5556	19,6462	24,0395	11,5986	19,3507	22,9692	11,4068	19,084	21,8792	11,3136	18,8458	20,7788	11,3732	18,6233	19,6796	11,4968	18,4255	18,579	11,6442	18,2872	17,4683	11,7839	17,9533	16,401	11,8119	17,098419	15,77858	11,578335	16,1866	16,4871	11,643	15,7624	17,6005	11,5238	15,441	18,7424	11,3487	15,1656	19,8944	11,1559	14,8597	21,0466	11,0341	14,4919	22,1823	11,0803	14,0811	23,2911	11,2813	13,6121	24,3899	11,2911	12,6026	24,9261	11,1786	12,251336	25,835564	11,216097
Vespertilionidae	Nyctophilus_arnhemensis	16,787037	14,14192	14,578255	17,836555	14,69869	14,569452	15,773026	14,615039	14,473439	17,919931	15,48508	14,217804	15,672347	15,395092	14,065403	18,301311	16,773312	13,808752	15,42521	16,768166	13,589723	20,802866	25,878202	14,010872	11,979056	25,412615	13,427791	18,992334	26,075911	13,588488	13,803974	25,794773	13,272345	20,52911	25,520893	12,782228	12,50367	25,092922	12,264496	18,831673	21,423824	12,989288	19,3414	22,2768	13,4823	19,7024	22,4907	14,5144	20,0852	22,4953	15,5735	20,4616	23,3421	15,9112	20,3667	24,154	15,1182	20,1417	24,9479	14,3195	19,873672	25,908951	13,951478	14,394609	21,265869	12,706372	13,7803	22,0293	13,1618	13,2704	22,2223	14,0958	12,77	22,174	15,0842	12,3544	22,9876	15,3906	12,4688	23,7621	14,6117	12,6814	24,5505	13,85	12,885787	25,557503	13,501757	20,898773	26,121853	12,35097	20,952	25,3555	11,9313	19,9604	24,7321	11,7292	19,5795	23,5345	11,6083	19,3252	22,3155	11,3389	19,0118	21,0958	11,1584	18,7233	19,8625	11,2759	18,4898	18,6479	11,5807	18,1829	17,4319	11,8064	17,788	16,2422	12,0307	16,999407	15,368454	11,861832	16,0708	16,0765	11,9122	15,6217	17,2443	11,6304	15,2797	18,4513	11,3554	15,0039	19,6503	10,9868	14,648	20,8736	10,8317	14,244	22,0825	10,9886	13,8389	23,2811	11,209	13,301	24,4367	11,2415	12,2059	24,9454	11,3516	12,032312	25,674633	11,767863
Vespertilionidae	Pipistrellus_subflavus	16,694853	16,283871	13,965609	17,58485	17,243858	14,052262	15,798409	17,168688	14,018362	17,685053	17,773203	13,85354	15,661269	17,717144	13,78401	17,932972	18,835793	13,555074	15,3141	18,72327	13,422599	19,808546	24,722748	13,989012	12,982105	24,522064	13,61248	18,73023	24,78199	13,792128	14,119376	24,621124	13,545061	19,55475	24,50795	12,882978	13,430044	24,365311	12,516703	18,232655	21,83543	12,945815	18,5476	22,3678	13,1372	19,0231	22,6589	13,5365	19,3186	22,6477	14,1362	19,5169	22,6997	14,6183	19,5468	23,3776	14,544	19,391	23,9421	14,1955	19,246168	24,548237	14,032963	14,927206	21,751669	12,798939	14,5811	22,2257	13,0378	14,0058	22,4838	13,2616	13,6326	22,4267	13,8347	13,3433	22,515	14,2628	13,3298	23,2002	14,2239	13,4377	23,8004	13,8923	13,59665	24,426605	13,713367	19,767958	25,036396	12,752426	19,6383	24,4704	12,2979	19,0923	23,7935	12,3667	18,7969	23,0108	12,0347	18,4997	22,1767	11,8669	18,2381	21,3163	11,9163	18,0642	20,4399	12,0421	17,9295	19,5645	12,218	17,7345	18,7046	12,4055	17,3892	17,8878	12,5361	16,724928	17,346409	12,407633	16,0788	17,8568	12,4835	15,7813	18,6694	12,3095	15,5606	19,4978	12,0933	15,3588	20,3379	11,9041	15,1066	21,1741	11,7655	14,7656	21,9858	11,6968	14,3834	22,774	11,7855	14,0142	23,516	12,0845	13,4385	24,1599	12,0476	13,166445	24,850447	12,27294
Vespertilionidae	Pipistrellus_subflavus	16,710751	16,424662	13,771154	17,594082	17,40428	13,92637	15,752573	17,316601	13,79768	17,728302	17,889196	13,699666	15,605511	17,796164	13,596973	18,113678	18,965143	13,460917	15,174953	18,843393	13,273618	19,597725	24,852768	14,233173	12,993579	24,562901	13,801126	18,635105	24,951084	13,917617	13,93976	24,743561	13,643665	NA	NA	NA	13,356941	24,340721	12,667027	18,196154	21,959766	13,040826	18,4571	22,4491	13,3243	18,885	22,7217	13,7375	19,1849	22,6174	14,33	19,4032	22,8117	14,7198	19,2682	23,4539	14,5188	19,128	24,0938	14,3058	19,071026	24,743641	14,223768	14,823503	21,762066	12,788896	14,5164	22,2706	13,0301	13,9679	22,5031	13,3549	13,5956	22,3269	13,9159	13,2851	22,4907	14,2925	13,3451	23,1542	14,0884	13,4823	23,8287	13,9462	13,520237	24,510244	13,832437	19,374271	24,436062	12,929907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16,836988	17,376675	12,247947	16,0695	17,7334	12,3317	15,7456	18,5503	12,2555	15,5132	19,3878	12,073	15,3102	20,2353	11,8996	15,0566	21,0806	11,797	14,7358	21,9071	11,7976	14,3799	22,7013	11,9621	13,9847	23,4769	12,1389	13,5163	24,2183	12,104	13,166713	24,826105	12,38706
Vespertilionidae	Pipistrellus_subflavus	16,773024	15,556305	13,926056	17,76483	16,076885	14,044115	15,728915	15,923737	14,013377	17,888556	16,803936	13,84875	15,577116	16,64809	13,767755	18,174345	17,978981	13,586617	15,240473	17,811754	13,478257	20,386177	25,469925	14,199224	12,332157	25,155655	13,781076	18,934576	25,599743	13,86677	13,797374	25,392868	13,608892	19,973156	25,091785	12,775835	13,046887	24,850405	12,43903	18,570316	21,513382	12,993198	18,9459	22,3089	13,232	19,4435	22,6686	13,9297	19,8514	22,542	14,7711	20,2153	22,9769	15,1968	20,1159	23,8701	15,0087	19,8774	24,5733	14,4249	19,669439	25,437027	14,177382	14,61104	21,378517	12,789535	14,1382	22,1184	13,0201	13,5428	22,4124	13,6559	13,059	22,238	14,4411	12,6045	22,6215	14,8099	12,6017	23,5382	14,6342	12,8207	24,2593	14,0726	13,050859	25,108723	13,817522	19,989445	25,943203	12,452352	20,2259	25,2373	11,7909	19,6448	24,4072	11,9815	19,2788	23,4347	11,693	18,998	22,4183	11,4528	18,7315	21,3767	11,5249	18,432	20,3468	11,6712	18,2154	19,307	11,8778	18,0318	18,2629	12,0968	17,6711	17,2561	12,2298	16,946789	16,597752	11,968988	16,0589	17,0735	12,1609	15,5616	18,0344	12,0006	15,2796	19,0707	11,7659	14,9779	20,1037	11,5426	14,6247	21,1241	11,3361	14,2983	22,1552	11,2375	13,9403	23,1768	11,4141	13,4345	24,1177	11,652	12,9652	25,0469	11,3888	12,957652	25,691015	12,118126
Vespertilionidae	Plecotus_auritus	16,762791	14,885109	13,881558	17,661806	15,622139	14,087584	15,764948	15,550771	13,959906	17,779716	16,311432	13,829264	15,871446	16,282238	13,761503	18,065006	17,820644	13,524139	15,389179	17,713915	13,409889	20,109352	25,5749	14,264479	12,697626	25,157705	13,807974	18,531744	25,494865	14,027342	14,28841	25,215801	13,737888	19,850616	25,00185	12,710793	13,120632	24,670242	12,316648	18,438044	21,642872	13,291801	18,8962	22,2954	13,4373	19,2418	22,5841	14,1447	19,5421	22,6973	14,9242	19,7505	23,2615	15,1801	19,6794	23,7817	14,5552	19,4857	24,5122	14,2056	19,393661	25,337975	14,264137	14,720488	21,550632	13,037766	14,2259	22,1376	13,2449	13,7693	22,3296	13,8899	13,4423	22,4392	14,6335	13,1465	22,995	14,7274	13,2497	23,4916	14,0923	13,4065	24,2442	13,8333	13,499577	25,050068	13,901724	20,278502	25,873051	12,003555	20,1481	25,0182	11,6582	19,5638	24,1562	11,9884	19,0988	23,1822	11,9893	18,7216	22,1779	11,7798	18,3899	21,1441	11,6687	18,1699	20,0781	11,7402	18,061	18,9979	11,8682	17,898	17,9287	12,0174	17,5377	16,9144	12,1309	16,80015	16,328444	12,004956	16,0049	16,7647	12,0699	15,5627	17,7175	11,894	15,3312	18,766	11,7248	15,171	19,8298	11,5561	14,9805	20,8937	11,4462	14,6758	21,9314	11,4792	14,1832	22,8868	11,6443	13,5897	23,79	11,6483	12,8834	24,5559	11,3376	12,630871	25,476797	11,486955
